year,sex,name,n,prop
1991,M,Alex,6672,0.00314837
1991,M,Jared,6213,0.00293178
1991,M,Ethan,6127,0.0028912
1991,M,Luis,5891,0.00277983
1991,M,Bradley,5724,0.00270103
1991,M,Edward,5572,0.0026293
1991,M,Trevor,5530,0.00260949
1991,M,Evan,5451,0.00257221
1991,M,Shawn,5416,0.00255569
1991,M,Carlos,5330,0.00251511
1991,M,Ian,5321,0.00251086
1991,M,Cory,5121,0.00241649
1991,M,Shane,5106,0.00240941
1991,M,Marcus,5067,0.00239101
1991,M,Peter,4960,0.00234051
1991,M,Caleb,4861,0.0022938
1991,M,Antonio,4613,0.00217677
1991,M,Jesus,4596,0.00216875
1991,M,Vincent,4491,0.0021192
1991,M,Gabriel,4414,0.00208287
1991,M,Devin,4388,0.0020706
1991,M,Nathaniel,4368,0.00206116
1991,M,Victor,4330,0.00204323
1991,M,Blake,4274,0.00201681
1991,M,George,4179,0.00197198
1991,M,Brett,4152,0.00195924
1991,M,Keith,4124,0.00194602
1991,M,Casey,4107,0.001938
1991,M,Garrett,4053,0.00191252
1991,M,Miguel,3945,0.00186156
1991,M,Adrian,3920,0.00184976
1991,M,Logan,3891,0.00183608
1991,M,Erik,3889,0.00183513
1991,M,Mitchell,3879,0.00183041
1991,M,Raymond,3864,0.00182334
1991,M,Phillip,3847,0.00181531
1991,M,Seth,3806,0.00179597
1991,M,Joel,3760,0.00177426
1992,F,Ashley,38452,0.01918478
1992,F,Jessica,38354,0.01913589
1992,F,Amanda,25033,0.01248967
1992,F,Brittany,24977,0.01246173
1992,F,Sarah,24635,0.01229109
1992,F,Samantha,24408,0.01217784
1992,F,Emily,21831,0.0108921
1992,F,Stephanie,19672,0.00981491
1992,F,Elizabeth,19033,0.0094961
1992,F,Megan,17842,0.00890187
1992,F,Jennifer,17819,0.0088904
1992,F,Lauren,17214,0.00858855
1992,F,Kayla,16517,0.00824079
1992,F,Nicole,16323,0.008144
1992,F,Chelsea,16174,0.00806966
1992,F,Rachel,15837,0.00790152
1992,F,Taylor,14949,0.00745848
1992,F,Danielle,14096,0.00703289
1992,F,Amber,13916,0.00694308
1992,F,Rebecca,13111,0.00654145
1992,F,Courtney,12601,0.00628699
1992,F,Victoria,11906,0.00594024
1992,F,Kelsey,11714,0.00584444
1992,F,Melissa,11711,0.00584295
1992,F,Michelle,11510,0.00574266
1992,F,Hannah,11491,0.00573318
1992,F,Katherine,11148,0.00556205
1992,F,Jasmine,10475,0.00522627
1992,F,Alexandra,10221,0.00509954
1992,F,Alyssa,10164,0.0050711
1992,F,Heather,9724,0.00485158
1992,F,Tiffany,9721,0.00485008
1992,F,Christina,9441,0.00471038
1992,F,Shelby,9397,0.00468843
1992,F,Kimberly,8896,0.00443846
1992,F,Mary,8458,0.00421993
1992,F,Sara,8441,0.00421145
1992,F,Laura,8307,0.0041446
1992,F,Andrea,8023,0.0040029
1992,F,Alexis,7947,0.00396498
1992,F,Morgan,7788,0.00388565
1992,F,Kaitlyn,7477,0.00373049
1992,F,Brianna,7297,0.00364068
1992,F,Erica,7131,0.00355786
1992,F,Maria,7084,0.00353441
1992,F,Erin,7057,0.00352094
1992,F,Kelly,7011,0.00349798
1992,F,Allison,6901,0.0034431
1992,F,Anna,6846,0.00341566
1992,F,Crystal,6599,0.00329243
1992,F,Amy,6340,0.0031632
1992,F,Cassandra,6310,0.00314824
1992,F,Kristen,6252,0.0031193
1992,F,Katie,6110,0.00304845
1992,F,Vanessa,6079,0.00303298
1992,F,Haley,6039,0.00301303
1992,F,Lindsey,5895,0.00294118
1992,F,Olivia,5803,0.00289528
1992,F,Brooke,5771,0.00287931
1992,F,Kathryn,5686,0.0028369
1992,F,Natalie,5583,0.00278552
1992,F,Caitlin,5392,0.00269022
1992,F,Jordan,5366,0.00267725
1992,F,Paige,5302,0.00264532
1992,F,Katelyn,5290,0.00263933
1992,F,Shannon,5289,0.00263883
1992,F,Jenna,5090,0.00253954
1992,F,Brittney,5086,0.00253755
1992,F,Angela,5078,0.00253356
1992,F,Julia,5021,0.00250512
1992,F,Alicia,4908,0.00244874
1992,F,Marissa,4872,0.00243078
1992,F,Alexandria,4797,0.00239336
1992,F,Mariah,4711,0.00235045
1992,F,Jamie,4703,0.00234646
1992,F,Jacqueline,4689,0.00233947
1992,F,Monica,4587,0.00228858
1992,F,Catherine,4533,0.00226164
1992,F,Briana,4352,0.00217133
1992,F,Erika,4339,0.00216485
1992,F,Lindsay,4261,0.00212593
1992,F,Christine,4148,0.00206955
1992,F,Molly,4136,0.00206357
1992,F,Gabrielle,4029,0.00201018
1992,F,Whitney,4010,0.0020007
1992,F,Abigail,3987,0.00198923
1992,F,Ariel,3960,0.00197576
1992,F,Lisa,3780,0.00188595
1992,F,Miranda,3695,0.00184354
1992,F,Kristin,3596,0.00179415
1992,F,Meghan,3595,0.00179365
1992,F,Cynthia,3549,0.0017707
1992,F,Kristina,3466,0.00172928
1992,F,Breanna,3451,0.0017218
1992,F,Veronica,3440,0.00171631
1992,F,Leah,3430,0.00171132
1992,F,Bianca,3386,0.00168937
1992,F,Melanie,3352,0.00167241
1992,F,Holly,3347,0.00166991
1992,F,Angelica,3322,0.00165744
1992,M,Michael,54386,0.02591513
1992,M,Christopher,42461,0.02023282
1992,M,Matthew,37736,0.01798134
1992,M,Joshua,36216,0.01725705
1992,M,Andrew,30535,0.01455004
1992,M,Brandon,29620,0.01411404
1992,M,Daniel,29146,0.01388817
1992,M,Tyler,28793,0.01371997
1992,M,James,28503,0.01358178
1992,M,David,28409,0.01353699
1992,M,Joseph,27894,0.01329159
1992,M,Nicholas,27755,0.01322536
1992,M,Ryan,27006,0.01286846
1992,M,John,26241,0.01250393
1992,M,Jacob,25661,0.01222756
1992,M,Zachary,24797,0.01181586
1992,M,Robert,24088,0.01147802
1992,M,Justin,23612,0.0112512
1992,M,Anthony,23165,0.01103821
1992,M,William,23066,0.01099103
1992,M,Jonathan,21403,0.01019861
1992,M,Kyle,20708,0.00986744
1992,M,Alexander,20063,0.00956009
1992,M,Cody,19875,0.00947051
1992,M,Kevin,19635,0.00935615
1992,M,Eric,16136,0.00768886
1992,M,Thomas,15282,0.00728193
1992,M,Dylan,15062,0.0071771
1992,M,Steven,15038,0.00716566
1992,M,Aaron,14505,0.00691168
1992,M,Brian,14102,0.00671965
1992,M,Jordan,14029,0.00668487
1992,M,Benjamin,13452,0.00640993
1992,M,Timothy,12856,0.00612593
1992,M,Christian,11953,0.00569565
1992,M,Adam,11901,0.00567087
1992,M,Jose,11820,0.00563227
1992,M,Austin,11452,0.00545692
1992,M,Patrick,11403,0.00543357
1992,M,Samuel,11338,0.0054026
1992,M,Richard,11326,0.00539688
1992,M,Sean,11066,0.00527299
1992,M,Charles,10468,0.00498804
1992,M,Nathan,10146,0.00483461
1992,M,Stephen,9306,0.00443434
1992,M,Jason,9240,0.00440289
1992,M,Jeremy,9042,0.00430855
1992,M,Travis,8890,0.00423612
1992,M,Mark,8743,0.00416607
1992,M,Jesse,8560,0.00407887
1992,M,Jeffrey,8472,0.00403694
1992,M,Taylor,8240,0.00392639
1992,M,Cameron,7353,0.00350373
1992,M,Alex,7348,0.00350135
1992,M,Paul,6999,0.00333505
1992,M,Juan,6950,0.0033117
1992,M,Bryan,6834,0.00325643
1992,M,Dustin,6797,0.0032388
1992,M,Kenneth,6731,0.00320735
1992,M,Gregory,6493,0.00309394
1992,M,Scott,6448,0.0030725
1992,M,Derek,6292,0.00299816
1992,M,Trevor,6191,0.00295003
1992,M,Luis,6163,0.00293669
1992,M,Corey,6138,0.00292478
1992,M,Evan,6051,0.00288332
1992,M,Jared,5865,0.00279469
1992,M,Ian,5533,0.00263649
1992,M,Carlos,5334,0.00254167
1992,M,Edward,5230,0.00249211
1992,M,Shawn,5152,0.00245495
1992,M,Bradley,5096,0.00242826
1992,M,Dillon,5060,0.00241111
1992,M,Caleb,5039,0.0024011
1992,M,Devin,4970,0.00236822
1992,M,Ethan,4905,0.00233725
1992,M,Shane,4844,0.00230818
1992,M,Jesus,4820,0.00229675
1992,M,Nathaniel,4687,0.00223337
1992,M,Connor,4605,0.0021943
1992,M,Peter,4595,0.00218953
1992,M,Marcus,4537,0.0021619
1992,M,Cory,4434,0.00211282
1992,M,Blake,4394,0.00209376
1992,M,Antonio,4344,0.00206993
1992,M,Gabriel,4335,0.00206564
1992,M,Victor,4292,0.00204515
1992,M,Garrett,4269,0.00203419
1992,M,Logan,4223,0.00201227
1992,M,Miguel,4168,0.00198607
1992,M,Mitchell,4120,0.00196319
1992,M,Vincent,4104,0.00195557
1992,M,Luke,4064,0.00193651
1992,M,Seth,3911,0.00186361
1992,M,George,3893,0.00185503
1992,M,Adrian,3858,0.00183835
1992,M,Brett,3823,0.00182167
1992,M,Erik,3816,0.00181834
1992,M,Spencer,3695,0.00176068
1992,M,Joel,3662,0.00174496
1993,F,Jessica,34988,0.01774982
1993,F,Ashley,34850,0.01767981
1993,F,Sarah,24251,0.01230281
1993,F,Samantha,23668,0.01200705
1993,F,Emily,23593,0.011969
1993,F,Brittany,21725,0.01102135
1993,F,Taylor,21266,0.01078849
1993,F,Amanda,20810,0.01055715
1993,F,Elizabeth,17555,0.00890586
1993,F,Stephanie,17182,0.00871663
1993,F,Megan,16384,0.00831179
1993,F,Lauren,16187,0.00821185
1993,F,Nicole,16179,0.00820779
1993,F,Rachel,15971,0.00810227
1993,F,Jennifer,15748,0.00798914
1993,F,Kayla,15448,0.00783695
1993,F,Amber,14064,0.00713483
1993,F,Danielle,12985,0.00658744
1993,F,Victoria,12923,0.00655599
1993,F,Courtney,12575,0.00637944
1993,F,Hannah,12504,0.00634342
1993,F,Rebecca,12318,0.00624906
1993,F,Jasmine,12060,0.00611818
1993,F,Kelsey,11377,0.00577168
1993,F,Chelsea,11290,0.00572755
1993,F,Alyssa,11030,0.00559565
1993,F,Alexis,10831,0.00549469
1993,F,Alexandra,10676,0.00541606
1993,F,Katherine,10506,0.00532982
1993,F,Melissa,10222,0.00518574
1993,F,Michelle,10187,0.00516798
1993,F,Brianna,8773,0.00445064
1993,F,Tiffany,8584,0.00435476
1993,F,Morgan,8571,0.00434817
1993,F,Christina,8286,0.00420358
1993,F,Shelby,8121,0.00411988
1993,F,Mary,8119,0.00411886
1993,F,Heather,8102,0.00411024
1993,F,Kimberly,7966,0.00404124
1993,F,Sara,7900,0.00400776
1993,F,Allison,7727,0.00392
1993,F,Haley,7616,0.00386369
1993,F,Laura,7257,0.00368156
1993,F,Andrea,7235,0.0036704
1993,F,Maria,6971,0.00353647
1993,F,Kaitlyn,6956,0.00352886
1993,F,Anna,6808,0.00345378
1993,F,Erin,6716,0.0034071
1993,F,Erica,6413,0.00325339
1993,F,Olivia,6339,0.00321585
1993,F,Kelly,6299,0.00319556
1993,F,Brooke,6161,0.00312555
1993,F,Shannon,6070,0.00307938
1993,F,Katelyn,5974,0.00303068
1993,F,Vanessa,5888,0.00298705
1993,F,Lindsey,5844,0.00296473
1993,F,Crystal,5828,0.00295661
1993,F,Jordan,5824,0.00295458
1993,F,Marissa,5625,0.00285363
1993,F,Paige,5614,0.00284805
1993,F,Kristen,5531,0.00280594
1993,F,Natalie,5482,0.00278108
1993,F,Katie,5455,0.00276738
1993,F,Caitlin,5426,0.00275267
1993,F,Amy,5422,0.00275064
1993,F,Cassandra,5421,0.00275014
1993,F,Abigail,5184,0.0026299
1993,F,Kathryn,5089,0.00258171
1993,F,Alexandria,5026,0.00254975
1993,F,Jenna,4880,0.00247568
1993,F,Briana,4878,0.00247467
1993,F,Julia,4659,0.00236356
1993,F,Angela,4568,0.0023174
1993,F,Jacqueline,4515,0.00229051
1993,F,Catherine,4474,0.00226971
1993,F,Alicia,4431,0.0022479
1993,F,Brittney,4420,0.00224232
1993,F,Madison,4383,0.00222355
1993,F,Jamie,4255,0.00215861
1993,F,Emma,4104,0.00208201
1993,F,Mariah,4090,0.0020749
1993,F,Whitney,4077,0.00206831
1993,F,Breanna,4027,0.00204294
1993,F,Gabrielle,4016,0.00203736
1993,F,Erika,4011,0.00203483
1993,F,Monica,3900,0.00197852
1993,F,Molly,3707,0.0018806
1993,F,Lindsay,3664,0.00185879
1993,F,Miranda,3579,0.00181567
1993,F,Christine,3479,0.00176494
1993,F,Sierra,3473,0.00176189
1993,F,Leah,3413,0.00173145
1993,F,Meghan,3399,0.00172435
1993,F,Diana,3389,0.00171928
1993,F,Cynthia,3383,0.00171624
1993,F,Savannah,3342,0.00169544
1993,F,Sabrina,3322,0.00168529
1993,F,Angelica,3240,0.00164369
1993,F,Kaitlin,3226,0.00163659
1993,F,Lisa,3224,0.00163557
1993,M,Michael,49550,0.02399562
1993,M,Christopher,38228,0.01851271
1993,M,Matthew,35769,0.01732189
1993,M,Joshua,33578,0.01626085
1993,M,Tyler,29796,0.01442934
1993,M,Brandon,28732,0.01391407
1993,M,Daniel,28682,0.01388986
1993,M,Nicholas,28105,0.01361043
1993,M,Jacob,27482,0.01330873
1993,M,Andrew,27316,0.01322834
1993,M,David,27026,0.0130879
1993,M,Joseph,27007,0.0130787
1993,M,Ryan,26720,0.01293972
1993,M,James,26249,0.01271163
1993,M,Zachary,25535,0.01236586
1993,M,John,24989,0.01210145
1993,M,Robert,22443,0.01086849
1993,M,William,22208,0.01075469
1993,M,Anthony,21785,0.01054984
1993,M,Justin,21538,0.01043023
1993,M,Alexander,20522,0.00993821
1993,M,Jonathan,19946,0.00965927
1993,M,Kyle,19450,0.00941907
1993,M,Cody,19151,0.00927427
1993,M,Kevin,19079,0.0092394
1993,M,Austin,17579,0.008513
1993,M,Thomas,14862,0.00719723
1993,M,Jordan,14753,0.00714445
1993,M,Eric,14541,0.00704178
1993,M,Aaron,13828,0.0066965
1993,M,Steven,13465,0.00652071
1993,M,Dylan,12688,0.00614443
1993,M,Benjamin,12679,0.00614007
1993,M,Brian,12544,0.00607469
1993,M,Christian,11886,0.00575604
1993,M,Jose,11843,0.00573522
1993,M,Samuel,11704,0.00566791
1993,M,Timothy,11635,0.00563449
1993,M,Adam,11530,0.00558364
1993,M,Richard,10227,0.00495264
1993,M,Nathan,10192,0.00493569
1993,M,Sean,10177,0.00492842
1993,M,Patrick,9856,0.00477297
1993,M,Charles,9855,0.00477249
1993,M,Jason,8633,0.00418071
1993,M,Jeremy,8571,0.00415069
1993,M,Stephen,8367,0.00405189
1993,M,Jesse,8262,0.00400105
1993,M,Mark,8058,0.00390225
1993,M,Travis,7937,0.00384366
1993,M,Taylor,7688,0.00372307
1993,M,Alex,7637,0.00369838
1993,M,Jeffrey,7536,0.00364947
1993,M,Cameron,7088,0.00343251
1993,M,Juan,6895,0.00333905
1993,M,Paul,6479,0.00313759
1993,M,Connor,6451,0.00312403
1993,M,Luis,6407,0.00310272
1993,M,Dustin,6308,0.00305478
1993,M,Kenneth,6275,0.0030388
1993,M,Bryan,6158,0.00298214
1993,M,Evan,6087,0.00294776
1993,M,Jared,6060,0.00293468
1993,M,Trevor,6008,0.0029095
1993,M,Gregory,5806,0.00281168
1993,M,Caleb,5781,0.00279957
1993,M,Derek,5756,0.00278746
1993,M,Corey,5675,0.00274824
1993,M,Scott,5573,0.00269884
1993,M,Ian,5398,0.00261409
1993,M,Devin,5355,0.00259327
1993,M,Carlos,5349,0.00259036
1993,M,Bradley,5133,0.00248576
1993,M,Marcus,5059,0.00244993
1993,M,Nathaniel,4854,0.00235065
1993,M,Logan,4843,0.00234532
1993,M,Shawn,4814,0.00233128
1993,M,Edward,4788,0.00231869
1993,M,Garrett,4711,0.0022814
1993,M,Jesus,4680,0.00226639
1993,M,Mitchell,4582,0.00221893
1993,M,Peter,4538,0.00219762
1993,M,Blake,4505,0.00218164
1993,M,Shane,4436,0.00214823
1993,M,Dakota,4411,0.00213612
1993,M,Gabriel,4374,0.0021182
1993,M,Luke,4352,0.00210755
1993,M,Miguel,4347,0.00210513
1993,M,Antonio,4300,0.00208236
1993,M,Dillon,4284,0.00207462
1993,M,Victor,4205,0.00203636
1993,M,Ethan,4160,0.00201457
1993,M,Seth,4060,0.00196614
1993,M,Cory,3997,0.00193563
1993,M,Lucas,3919,0.00189786
1993,M,Spencer,3883,0.00188042
1993,M,Hunter,3792,0.00183636
1993,M,Tanner,3767,0.00182425
1993,M,Adrian,3753,0.00181747
1993,M,Vincent,3686,0.00178502
1994,F,Jessica,32117,0.0164785
1994,F,Ashley,30278,0.01553495
1994,F,Emily,24149,0.0123903
1994,F,Samantha,22818,0.0117074
1994,F,Sarah,22290,0.01143649
1994,F,Taylor,20733,0.01063763
1994,F,Brittany,18899,0.00969665
1994,F,Amanda,18717,0.00960327
1994,F,Elizabeth,16779,0.00860892
1994,F,Megan,16579,0.00850631
1994,F,Nicole,16011,0.00821488
1994,F,Kayla,15885,0.00815023
1994,F,Rachel,15486,0.00794552
1994,F,Lauren,15155,0.00777569
1994,F,Stephanie,14749,0.00756738
1994,F,Hannah,14494,0.00743654
1994,F,Jennifer,14000,0.00718308
1994,F,Alexis,13038,0.0066895
1994,F,Victoria,12690,0.00651095
1994,F,Danielle,12448,0.00638679
1994,F,Amber,12344,0.00633343
1994,F,Courtney,12018,0.00616616
1994,F,Jasmine,11711,0.00600865
1994,F,Rebecca,11279,0.005787
1994,F,Morgan,10655,0.00546684
1994,F,Alyssa,10603,0.00544016
1994,F,Brianna,10517,0.00539603
1994,F,Alexandra,10226,0.00524673
1994,F,Kelsey,9750,0.0050025
1994,F,Katherine,9585,0.00491785
1994,F,Melissa,8798,0.00451405
1994,F,Kimberly,8746,0.00448737
1994,F,Michelle,8637,0.00443145
1994,F,Allison,8150,0.00418158
1994,F,Tiffany,8096,0.00415387
1994,F,Haley,7805,0.00400457
1994,F,Mary,7751,0.00397686
1994,F,Chelsea,7714,0.00395788
1994,F,Christina,7670,0.0039353
1994,F,Shelby,7546,0.00387168
1994,F,Anna,7523,0.00385988
1994,F,Abigail,7240,0.00371468
1994,F,Sara,7218,0.00370339
1994,F,Heather,7034,0.00360899
1994,F,Erin,6907,0.00354383
1994,F,Laura,6858,0.00351868
1994,F,Maria,6751,0.00346378
1994,F,Kaitlyn,6686,0.00343043
1994,F,Andrea,6477,0.0033232
1994,F,Olivia,6432,0.00330011
1994,F,Madison,6261,0.00321238
1994,F,Jordan,6257,0.00321032
1994,F,Marissa,6245,0.00320417
1994,F,Brooke,5973,0.00306461
1994,F,Kristen,5870,0.00301176
1994,F,Natalie,5837,0.00299483
1994,F,Erica,5679,0.00291377
1994,F,Katelyn,5670,0.00290915
1994,F,Vanessa,5550,0.00284758
1994,F,Shannon,5507,0.00282552
1994,F,Miranda,5456,0.00279935
1994,F,Kelly,5445,0.00279371
1994,F,Paige,5208,0.00267211
1994,F,Crystal,5198,0.00266698
1994,F,Jacqueline,5184,0.00265979
1994,F,Cassandra,5061,0.00259668
1994,F,Gabrielle,5042,0.00258694
1994,F,Briana,5000,0.00256539
1994,F,Lindsey,4987,0.00255872
1994,F,Katie,4979,0.00255461
1994,F,Sierra,4852,0.00248945
1994,F,Julia,4841,0.00248381
1994,F,Alexandria,4839,0.00248278
1994,F,Emma,4763,0.00244379
1994,F,Mariah,4751,0.00243763
1994,F,Sydney,4738,0.00243096
1994,F,Amy,4691,0.00240685
1994,F,Caitlin,4657,0.0023894
1994,F,Kathryn,4615,0.00236785
1994,F,Jenna,4592,0.00235605
1994,F,Angela,4414,0.00226472
1994,F,Savannah,4385,0.00224984
1994,F,Alicia,4102,0.00210464
1994,F,Catherine,4102,0.00210464
1994,F,Breanna,4100,0.00210362
1994,F,Destiny,4088,0.00209746
1994,F,Jamie,3982,0.00204307
1994,F,Monica,3911,0.00200665
1994,F,Brittney,3876,0.00198869
1994,F,Erika,3583,0.00183836
1994,F,Whitney,3566,0.00182963
1994,F,Madeline,3516,0.00180398
1994,F,Kaitlin,3501,0.00179628
1994,F,Caroline,3449,0.0017696
1994,F,Alexa,3440,0.00176499
1994,F,Molly,3440,0.00176499
1994,F,Sabrina,3384,0.00173625
1994,F,Diana,3367,0.00172753
1994,F,Cheyenne,3306,0.00169623
1994,F,Meghan,3227,0.0016557
1994,M,Michael,44470,0.02182099
1994,M,Christopher,34800,0.01707602
1994,M,Matthew,33646,0.01650976
1994,M,Joshua,31372,0.01539393
1994,M,Tyler,30477,0.01495476
1994,M,Brandon,29487,0.01446898
1994,M,Jacob,29413,0.01443267
1994,M,Daniel,28059,0.01376827
1994,M,Nicholas,27761,0.01362205
1994,M,Andrew,26009,0.01276236
1994,M,Joseph,25728,0.01262448
1994,M,Zachary,25132,0.01233202
1994,M,David,24868,0.01220248
1994,M,James,24768,0.01215341
1994,M,John,24178,0.01186391
1994,M,Ryan,24053,0.01180257
1994,M,Austin,23191,0.01137959
1994,M,Anthony,21599,0.01059842
1994,M,William,21488,0.01054395
1994,M,Justin,20934,0.01027211
1994,M,Robert,20555,0.01008614
1994,M,Alexander,20098,0.00986189
1994,M,Jonathan,19060,0.00935255
1994,M,Kyle,18394,0.00902575
1994,M,Cody,17590,0.00863124
1994,M,Kevin,17308,0.00849286
1994,M,Thomas,14904,0.00731325
1994,M,Aaron,14382,0.00705711
1994,M,Jordan,14160,0.00694817
1994,M,Eric,13309,0.0065306
1994,M,Benjamin,12787,0.00627445
1994,M,Dylan,12526,0.00614638
1994,M,Samuel,12142,0.00595796
1994,M,Steven,12087,0.00593097
1994,M,Christian,11985,0.00588092
1994,M,Jose,11724,0.00575285
1994,M,Brian,11643,0.00571311
1994,M,Adam,11018,0.00540642
1994,M,Timothy,10767,0.00528326
1994,M,Nathan,10382,0.00509434
1994,M,Richard,9513,0.00466794
1994,M,Patrick,9332,0.00457912
1994,M,Charles,9014,0.00442308
1994,M,Sean,8837,0.00433623
1994,M,Jesse,8682,0.00426017
1994,M,Jason,8546,0.00419344
1994,M,Jeremy,8227,0.00403691
1994,M,Mark,7486,0.00367331
1994,M,Stephen,7478,0.00366938
1994,M,Alex,7240,0.0035526
1994,M,Juan,7205,0.00353542
1994,M,Cameron,6836,0.00335436
1994,M,Travis,6800,0.00333669
1994,M,Taylor,6624,0.00325033
1994,M,Jeffrey,6525,0.00320175
1994,M,Dustin,6460,0.00316986
1994,M,Luis,6361,0.00312128
1994,M,Trevor,6359,0.0031203
1994,M,Connor,6315,0.00309871
1994,M,Caleb,6157,0.00302118
1994,M,Devin,6064,0.00297554
1994,M,Evan,5891,0.00289066
1994,M,Jared,5875,0.0028828
1994,M,Paul,5798,0.00284502
1994,M,Kenneth,5678,0.00278614
1994,M,Bryan,5600,0.00274786
1994,M,Hunter,5584,0.00274001
1994,M,Gabriel,5536,0.00271646
1994,M,Dakota,5535,0.00271597
1994,M,Logan,5452,0.00267524
1994,M,Mitchell,5371,0.0026355
1994,M,Carlos,5325,0.00261292
1994,M,Corey,5279,0.00259035
1994,M,Ian,5267,0.00258446
1994,M,Marcus,5257,0.00257956
1994,M,Gregory,5135,0.00251969
1994,M,Derek,5082,0.00249369
1994,M,Nathaniel,5028,0.00246719
1994,M,Jesus,4916,0.00241223
1994,M,Scott,4916,0.00241223
1994,M,Blake,4876,0.00239261
1994,M,Garrett,4758,0.0023347
1994,M,Bradley,4674,0.00229349
1994,M,Edward,4522,0.0022189
1994,M,Dalton,4245,0.00208298
1994,M,Shawn,4243,0.002082
1994,M,Peter,4221,0.0020712
1994,M,Antonio,4173,0.00204765
1994,M,Ethan,4165,0.00204372
1994,M,Seth,4133,0.00202802
1994,M,Luke,4094,0.00200889
1994,M,Shane,4084,0.00200398
1994,M,Victor,4054,0.00198926
1994,M,Miguel,4033,0.00197895
1994,M,Lucas,4010,0.00196767
1994,M,Tanner,3922,0.00192449
1994,M,Adrian,3814,0.00187149
1994,M,Spencer,3811,0.00187002
1994,M,Erik,3746,0.00183813
1994,M,Vincent,3603,0.00176796
1995,F,Jessica,27935,0.01454026
1995,F,Ashley,26602,0.01384642
1995,F,Emily,24380,0.01268987
1995,F,Samantha,21645,0.01126629
1995,F,Sarah,21376,0.01112628
1995,F,Taylor,20425,0.01063128
1995,F,Hannah,17010,0.00885376
1995,F,Brittany,16476,0.00857581
1995,F,Amanda,16350,0.00851023
1995,F,Elizabeth,16185,0.00842434
1995,F,Kayla,16086,0.00837281
1995,F,Rachel,16044,0.00835095
1995,F,Megan,15529,0.00808289
1995,F,Alexis,14330,0.00745881
1995,F,Lauren,13443,0.00699712
1995,F,Stephanie,12978,0.00675509
1995,F,Courtney,12770,0.00664683
1995,F,Jennifer,12686,0.0066031
1995,F,Nicole,12276,0.0063897
1995,F,Victoria,12251,0.00637668
1995,F,Brianna,11880,0.00618358
1995,F,Amber,10962,0.00570576
1995,F,Morgan,10875,0.00566047
1995,F,Danielle,10651,0.00554388
1995,F,Jasmine,10279,0.00535025
1995,F,Alexandra,10160,0.00528831
1995,F,Alyssa,10100,0.00525708
1995,F,Rebecca,9905,0.00515558
1995,F,Madison,9774,0.0050874
1995,F,Katherine,8985,0.00467672
1995,F,Anna,8564,0.00445759
1995,F,Haley,8205,0.00427073
1995,F,Kelsey,8182,0.00425876
1995,F,Allison,8126,0.00422961
1995,F,Melissa,7877,0.0041
1995,F,Abigail,7821,0.00407086
1995,F,Kimberly,7745,0.0040313
1995,F,Shelby,7632,0.00397248
1995,F,Olivia,7624,0.00396832
1995,F,Mary,7452,0.00387879
1995,F,Michelle,7391,0.00384704
1995,F,Kaitlyn,7385,0.00384392
1995,F,Sydney,7358,0.00382986
1995,F,Maria,6998,0.00364248
1995,F,Christina,6952,0.00361854
1995,F,Tiffany,6935,0.00360969
1995,F,Chelsea,6760,0.0035186
1995,F,Sara,6693,0.00348373
1995,F,Erin,6564,0.00341658
1995,F,Jordan,6479,0.00337234
1995,F,Natalie,6424,0.00334371
1995,F,Brooke,6374,0.00331769
1995,F,Marissa,6082,0.0031657
1995,F,Heather,6032,0.00313967
1995,F,Andrea,6009,0.0031277
1995,F,Laura,6007,0.00312666
1995,F,Miranda,5978,0.00311157
1995,F,Paige,5733,0.00298404
1995,F,Katelyn,5573,0.00290076
1995,F,Sierra,5494,0.00285964
1995,F,Gabrielle,5447,0.00283518
1995,F,Julia,5411,0.00281644
1995,F,Vanessa,5403,0.00281228
1995,F,Kelly,5398,0.00280968
1995,F,Kristen,5398,0.00280968
1995,F,Destiny,5380,0.00280031
1995,F,Emma,5044,0.00262542
1995,F,Savannah,4903,0.00255203
1995,F,Erica,4893,0.00254682
1995,F,Jacqueline,4791,0.00249373
1995,F,Mariah,4774,0.00248488
1995,F,Alexandria,4772,0.00248384
1995,F,Shannon,4734,0.00246406
1995,F,Briana,4612,0.00240056
1995,F,Amy,4529,0.00235736
1995,F,Breanna,4528,0.00235684
1995,F,Katie,4477,0.00233029
1995,F,Cassandra,4451,0.00231676
1995,F,Madeline,4431,0.00230635
1995,F,Crystal,4391,0.00228553
1995,F,Caitlin,4381,0.00228032
1995,F,Lindsey,4377,0.00227824
1995,F,Kathryn,4330,0.00225378
1995,F,Jenna,4252,0.00221318
1995,F,Angela,4118,0.00214343
1995,F,Cheyenne,4089,0.00212834
1995,F,Monica,3968,0.00206536
1995,F,Mackenzie,3962,0.00206223
1995,F,Alicia,3908,0.00203413
1995,F,Catherine,3858,0.0020081
1995,F,Selena,3824,0.0019904
1995,F,Caroline,3799,0.00197739
1995,F,Jamie,3769,0.00196178
1995,F,Kaitlin,3602,0.00187485
1995,F,Sabrina,3534,0.00183946
1995,F,Bailey,3488,0.00181551
1995,F,Grace,3471,0.00180667
1995,F,Molly,3382,0.00176034
1995,F,Brittney,3380,0.0017593
1995,F,Alexa,3359,0.00174837
1995,M,Michael,41402,0.02058782
1995,M,Matthew,32876,0.01634813
1995,M,Christopher,32673,0.01624718
1995,M,Jacob,31129,0.0154794
1995,M,Joshua,30717,0.01527453
